snpId;chromosome;position;DSI;DPI;diseaseId;diseaseName;diseaseType;diseaseClass;diseaseSemanticType;score;EI;YearInitial;YearFinal;pmid;source
rs1881747;10;52573815;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2008;2008;18163421;BEFREE
rs188188267;11;10951303;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs188420713;8;37276671;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs1885119;20;35057846;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;18449908;GWASDB
rs188911996;6;18173684;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs188951355;5;143553786;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs189421534;4;9590409;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs189465671;13;80962230;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs189590409;8;113715373;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs189677472;21;42641102;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs189794920;16;2608384;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs1898895;11;86126627;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs190204665;5;76793184;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs190338033;5;119985478;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs190500289;3;133712051;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs190780914;10;83190139;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs190909796;12;80080902;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs190982;5;88927603;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;24162737;GWASCAT
rs190982;5;88927603;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;24162737;GWASDB
rs191342285;8;66786417;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs191603973;7;155309976;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs191975838;2;51894529;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs192093332;8;83267319;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs1925608;10;66990654;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;5;2012;2014;24463050;BEFREE
rs1925608;10;66990654;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;5;2012;2014;22393166;BEFREE
rs1925609;10;66995149;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2012;2014;24463050;BEFREE
rs1925609;10;66995149;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2012;2014;22393166;BEFREE
rs1925690;6;87157345;784;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,7;;2012;2012;21116278;GWASDB
rs1925690;6;87157345;784;71;C0750900;Alzheimer's Disease, Focal Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,7;;2012;2012;21116278;GWASDB
rs1925690;6;87157345;784;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2012;2012;21116278;GWASCAT
rs1925690;6;87157345;784;71;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,7;;2012;2012;21116278;GWASDB
rs1925690;6;87157345;784;71;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,7;;2012;2012;21116278;GWASDB
rs1925690;6;87157345;784;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2012;2012;21116278;GWASDB
rs1936246;6;58045670;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2016;2016;25778476;GWASCAT
rs1937;10;58385582;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2008;2012;18430995;BEFREE
rs1937;10;58385582;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2008;2012;21799244;BEFREE
rs193922916;21;25897619;821;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,73;1;2001;2013;19286555;CLINVAR
rs193922916;21;25897619;821;71;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2011;2011;20842367;BEFREE
rs193922916;21;25897619;821;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,73;1;2001;2013;22727994;BEFREE
rs193922916;21;25897619;821;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,73;1;2001;2013;19286555;BEFREE
rs193922916;21;25897619;821;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,73;1;2001;2013;20842367;BEFREE
rs193922916;21;25897619;821;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,73;1;2001;2013;11735772;CLINVAR
rs1946518;11;112164735;707;357;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2009;2009;19073159;BEFREE
rs1946518;11;112164735;707;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2009;2009;19073159;BEFREE
rs1975804;8;108279004;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs1980493;6;32395438;801;321;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2017;2017;26967218;BEFREE
rs1990622;7;12244161;769;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2011;2015;21220649;BEFREE
rs1990622;7;12244161;769;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2011;2015;25114081;BEFREE
rs199476120;;3397;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;1995;1995;7624338;CLINVAR
rs199476120;;3397;878;71;C1838990;ALZHEIMER DISEASE, SUSCEPTIBILITY TO, MITOCHONDRIAL;disease;;Finding;0,7;;1993;1993;8104867;UNIPROT
rs199698194;18;75285544;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2006;2006;16543533;BEFREE
rs199759305;14;73148066;923;71;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2016;2016;26522186;BEFREE
rs200074159;21;26000036;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2005;2005;15601849;BEFREE
rs200086074;21;26053283;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2011;2011;21044653;BEFREE
rs200538373;19;1061893;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2017;2017;28556232;BEFREE
rs200620364;21;26021849;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2014;2014;24336208;BEFREE
rs201099;10;10982596;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs201109;10;11000004;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs201119;10;11008014;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs201280312;6;41161265;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;24866402;BEFREE
rs201375628;14;73192687;1;71;C0750901;Alzheimer Disease, Early Onset;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;24880964;BEFREE
rs2015475;11;60231490;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs201680145;19;15179052;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;22153900;BEFREE
rs201732035;21;26021924;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2003;2003;14575236;BEFREE
rs201825;4;154745783;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;18661556;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;17111439;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;18831990;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;21237293;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;12895417;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;22632257;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;20696774;BEFREE
rs202074408;21;26000152;801;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,08;1;2003;2016;26198711;BEFREE
rs202178565;7;143398406;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2015;2015;26101835;BEFREE
rs2029721;12;62755564;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2006;2006;16832079;BEFREE
rs2030324;11;27705368;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;24733169;BEFREE
rs2043948;14;74606345;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs2065108;20;35119019;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;18449908;GWASDB
rs2066714;9;104824472;744;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2007;2007;17510946;BEFREE
rs2066715;9;104825752;846;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;22377775;BEFREE
rs2067477;11;62910834;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2005;2005;15383745;BEFREE
rs2069442;7;151058118;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2008;2008;18350355;BEFREE
rs2070045;11;121577381;846;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2009;2016;25881907;BEFREE
rs2070045;11;121577381;846;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2009;2016;19368828;BEFREE
rs2070045;11;121577381;846;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2016;2016;25598427;BEFREE
rs2070045;11;121577381;846;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2009;2016;25659857;BEFREE
rs2070045;11;121577381;846;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2009;2016;22410445;BEFREE
rs2070600;6;32183666;602;643;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2010;2010;19902324;BEFREE
rs2070600;6;32183666;602;643;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2010;2010;20567859;BEFREE
rs2071746;22;35380679;821;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2009;2009;18841019;BEFREE
rs2072446;17;49510457;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2008;2008;18780967;BEFREE
rs2073067;6;150876016;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2012;2012;22330827;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;19136949;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24755620;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;26993346;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20460622;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;23562540;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20061627;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24176626;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24770881;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;21379329;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;21098978;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;19734902;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;19734903;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;19734903;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20460622;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;25670335;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;22975751;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24530172;BEFREE
rs2075650;19;44892362;699;357;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2014;2014;23288655;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;26795201;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;22005930;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20885792;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;21460841;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24755620;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;22005931;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;19734902;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;24770881;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;23573206;BEFREE
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;22832961;GWASDB
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20061627;GWASCAT
rs2075650;19;44892362;699;357;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,86;8,33E+14;2009;2017;20885792;GWASDB
rs2077647;6;151807942;801;25;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2008;2008;18408366;BEFREE
rs2081547;11;60221957;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs211257;10;31991363;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs213045;1;21290752;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;22693153;BEFREE
rs2147363;13;51968660;923;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2013;2014;23948886;BEFREE
rs2147363;13;51968660;923;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2013;2014;22950421;BEFREE
rs2165241;15;73929861;784;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;21559813;BEFREE
rs2227564;10;73913343;846;179;C1834153;ALZHEIMER DISEASE, LATE-ONSET, SUSCEPTIBILITY TO;phenotype;;Finding;0,7;;2003;2007;12898287;CLINVAR
rs2227564;10;73913343;846;179;C1834153;ALZHEIMER DISEASE, LATE-ONSET, SUSCEPTIBILITY TO;phenotype;;Finding;0,7;;2003;2007;15615772;CLINVAR
rs2227564;10;73913343;846;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2006;2006;16825285;BEFREE
rs2227564;10;73913343;846;179;C1834153;ALZHEIMER DISEASE, LATE-ONSET, SUSCEPTIBILITY TO;phenotype;;Finding;0,7;;2003;2007;16341549;CLINVAR
rs2227564;10;73913343;846;179;C1834153;ALZHEIMER DISEASE, LATE-ONSET, SUSCEPTIBILITY TO;phenotype;;Finding;0,7;;2003;2007;15616835;CLINVAR
rs2228162;19;58563062;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;23241556;BEFREE
rs2228467;3;42864624;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2015;2015;25340798;GWASCAT
rs2229874;22;31267789;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2008;2008;18599960;BEFREE
rs2230806;9;104858586;715;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2007;2018;22377775;BEFREE
rs2230806;9;104858586;715;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2007;2018;28943632;BEFREE
rs2230806;9;104858586;715;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2007;2018;17335784;BEFREE
rs2230806;9;104858586;715;214;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,04;1;2007;2018;17510946;BEFREE
rs2230808;9;104800523;821;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;6,67E+14;2003;2008;17510946;BEFREE
rs2230808;9;104800523;821;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;6,67E+14;2003;2008;12600718;BEFREE
rs2230808;9;104800523;821;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;6,67E+14;2003;2008;17510949;BEFREE
rs2234255;6;41159805;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2018;2018;28855301;BEFREE
rs2234256;6;41158917;923;107;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2015;2015;25886450;BEFREE
rs2234258;6;41158691;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2015;2015;25886450;BEFREE
rs2234693;6;151842200;59;571;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;1;2008;2015;23491264;BEFREE
rs2234693;6;151842200;59;571;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2012;2012;20674091;BEFREE
rs2234693;6;151842200;59;571;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;1;2008;2015;24732579;BEFREE
rs2234693;6;151842200;59;571;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,03;1;2008;2015;18408366;BEFREE
rs2234886;9;104800523;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;0;2003;2003;12600718;BEFREE
rs2236225;14;64442127;685;393;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2010;2010;20217437;BEFREE
rs2240158;19;1005231;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;0;2010;2010;20016182;BEFREE
rs2242451;10;11260708;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;25801238;BEFREE
rs2243170;1;206836565;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2016;2016;25649651;GWASCAT
