DATE ADDED TO CATALOG;PUBMEDID;FIRST AUTHOR;DATE;JOURNAL;LINK;STUDY;DISEASE/TRAIT;INITIAL SAMPLE SIZE;REPLICATION SAMPLE SIZE;REGION;CHR_ID;CHR_POS;REPORTED GENE(S);MAPPED_GENE;UPSTREAM_GENE_ID;DOWNSTREAM_GENE_ID;SNP_GENE_IDS;UPSTREAM_GENE_DISTANCE;DOWNSTREAM_GENE_DISTANCE;STRONGEST SNP-RISK ALLELE;SNPS;MERGED;SNP_ID_CURRENT;CONTEXT;INTERGENIC;RISK ALLELE FREQUENCY;P-VALUE;PVALUE_MLOG;P-VALUE (TEXT);OR or BETA;95% CI (TEXT);PLATFORM [SNPS PASSING QC];CNV;MAPPED_TRAIT;MAPPED_TRAIT_URI;STUDY ACCESSION;GENOTYPING TECHNOLOGY
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;5q31.3;5;143553786;Intergenic;RNU7-156P - AC016598.2;ENSG00000253023;ENSG00000251205;;11199;5433;rs188951355-T;rs188951355;0;188951355;regulatory_region_variant;1;NR;0,0000009;6,05E+15;(between families);4911;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;5q32;5;146158952;Intergenic;LARS;;;ENSG00000133706;;;rs2962508-T;rs2962508;0;2962508;intron_variant;0;NR;0,00000004;7,40E+16;(between families);5499;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;5q33.1;5;151801825;Intergenic;G3BP1;;;ENSG00000145907;;;rs186127414-A;rs186127414;0;186127414;intron_variant;0;NR;0,0000002;6,70E+15;(between families);517;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;5q33.2;5;154557919;Intergenic;AC026688.1 - CIR1P1;ENSG00000253886;ENSG00000253146;;63176;1389;rs143766413-C;rs143766413;0;143766413;intergenic_variant;1;NR;0,0000005;6,30E+15;(between families);5024;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;5q35.3;5;177556462;Intergenic;AC139795.3 - TMED9;ENSG00000272459;ENSG00000184840;;1098;35696;rs61142792-T;rs61142792;0;61142792;intergenic_variant;1;NR;0,0000004;6,40E+16;(between families);5083;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6p22.3;6;18173684;Intergenic;KDM1B;;;ENSG00000165097;;;rs188911996-A;rs188911996;0;188911996;intron_variant;0;NR;0,00000002;7,70E+15;(between families);5578;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6p22.3;6;20592753;CDKAL1;CDKAL1;;;ENSG00000145996;;;rs62400067-T;rs62400067;0;62400067;intron_variant;0;NR;0,0000004;6,40E+16;(between families);5092;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6p21.1;6;44457063;CDC5L;CDC5L - AL136140.1;ENSG00000096401;ENSG00000237530;;6637;68196;rs543844-A;rs543844;0;543844;regulatory_region_variant;1;NR;0,0000001;70;(between families);5323;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6p12.1;6;56843712;DST;DST;;;ENSG00000151914;;;rs185968827-A;rs185968827;0;185968827;intron_variant;0;NR;0,0000002;6,70E+15;(between families);5158;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q11.1;6;61662196;Intergenic;KHDRBS2-OT;;;ENSG00000250686;;;rs140996952-T;rs140996952;0;140996952;intron_variant;0;NR;0,0000009;6,05E+15;(between families);4912;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q13;6;75180632;Intergenic;COL12A1;;;ENSG00000111799;;;rs36099249-T;rs36099249;0;36099249;intron_variant;0;NR;0,00000007;7,15E+15;(between families);539;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q15;6;91867653;Intergenic;AL590635.1 - AL590814.1;ENSG00000219867;ENSG00000285961;;51225;134957;rs6908580-T;rs6908580;0;6908580;intergenic_variant;1;NR;0,0000003;6,52E+15;(between families);5099;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q21;6;106832060;C6orf203;LINC02532 - CD24;ENSG00000235142;ENSG00000272398;;44519;137771;rs140633572-A;rs140633572;0;140633572;regulatory_region_variant;1;NR;0,0000005;6,30E+15;(between families);503;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q21;6;107689329;Intergenic;SOBP - AL096816.1;ENSG00000112320;ENSG00000280135;;29162;7970;rs847012-C;rs847012;0;847012;intergenic_variant;1;NR;0,0000003;6,52E+15;(within families);5096;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q21;6;113399037;Intergenic;AL589684.1 - LINC02518;ENSG00000223811;ENSG00000232316;;31093;29503;rs11961710-A;rs11961710;0;11961710;intergenic_variant;1;NR;0,0000007;6,15E+15;(between families);495;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q23.2;6;133383011;Intergenic;EYA4;;;ENSG00000112319;;;rs17062407-A;rs17062407;0;17062407;intron_variant;0;NR;0,0000002;6,70E+15;(between families);52;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q23.2;6;134242215;Intergenic;SGK1;;;ENSG00000118515;;;rs4896030-A;rs4896030;0;4896030;intron_variant;0;NR;0,0000006;6,22E+15;(between families);4988;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q24.1;6;139874946;Intergenic;AL050338.1;;;ENSG00000225148;;;rs17069431-T;rs17069431;0;17069431;intron_variant;0;NR;0,0000006;6,22E+15;(between families);4994;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q25.3;6;157844754;Intergenic;SNX9;;;ENSG00000130340;;;rs34804891-T;rs34804891;0;34804891;intron_variant;0;NR;0,00000006;7,22E+15;(between families);5425;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;6q25.3;6;158508928;Intergenic;TULP4;;;ENSG00000130338;;;rs116886320-A;rs116886320;0;116886320;3_prime_UTR_variant;0;NR;0,0000003;6,52E+15;(between families);5116;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;7p21.3;7;11018769;Intergenic;PHF14;;;ENSG00000106443;;;rs183600932-T;rs183600932;0;183600932;intron_variant;0;NR;0,00000001;80;(between families);5706;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;7p21.3;7;11188315;Intergenic;AC004160.1;;;ENSG00000230333;;;rs12374991-T;rs12374991;0;12374991;intron_variant;0;NR;0,0000005;6,30E+15;(between families);5046;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;7p14.3;7;29210652;Intergenic;CHN2, AC004593.3;;;ENSG00000106069, ENSG00000285162;;;rs56357845-A;rs56357845;0;56357845;intron_variant;0;NR;0,0000007;6,15E+15;(between families);4958;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;7p14.3;7;31262777;Intergenic;AC006466.1 - AC006380.1;ENSG00000232887;ENSG00000271027;;143205;67934;rs138090874-A;rs138090874;0;138090874;intergenic_variant;1;NR;0,00000004;7,40E+16;(between families);5511;unit increase;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
08-12-2016;26830138;Herold C;02-02-2016;Mol Psychiatry;www.ncbi.nlm.nih.gov/pubmed/26830138;Family-based association analyses of imputed genotypes reveal genome-wide significant association of Alzheimer's disease with OSBPL6, PTPRG, and PDCL3.;Alzheimer disease and age of onset;2,478 European ancestry cases, 979 ancestry controls both from the same 1,070 families;NA;7q11.21;7;64946786;ZNF273;MTDHP1 - ZNF117;ENSG00000270948;ENSG00000152926;;3860;24990;rs11773349-A;rs11773349;0;11773349;regulatory_region_variant;1;NR;0,0000006;6,22E+15;(between families);4991;unit decrease;Affymetrix [up to 15107142] (imputed);N;Alzheimer's disease, age at onset;http://www.ebi.ac.uk/efo/EFO_0000249, http://www.ebi.ac.uk/efo/EFO_0004847;GCST003427;Genome-wide genotyping array
